"A",3.51,3.54,2.30,14.72B,1.66,45.91,45.91
"MDW",N/A,N/A,0.000,N/A,0.000,0.035,0.458
"MAR",5.75,11.25,1.58,33.14B,3.89,86.05,71.09
"MEA",N/A,N/A,0.000,N/A,0.000,0.595,0.464
"MAS",N/A,1.42,0.82,10.51B,1.66,31.93,33.07
"MEAS",N/A,N/A,0,N/A,0,N/A,86
"MASI",9.92,4.92,2.07,3.31B,2.64,66.55,57.13
"MED",5.15,1.79,1.27,494.30M,2.61,41.24,36.89
"MAT",4.08,1.75,2.27,9.70B,9.21,28.81,31.76
"MEDH",N/A,N/A,0.0000,N/A,0.0000,0.0058,0.1418
"MATW",3.37,1.61,1.62,2.37B,4.50,74.25,61.40
"MEI",3.14,1.93,1.19,1.57B,4.59,42.05,34.52
"MAXY",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MENT",3.25,3.51,2.17,4.02B,2.07,36.62,26.08
"MBFI",1.46,4.31,2.65,3.60B,4.47,46.04,38.60
"MERU",N/A,N/A,0.00,N/A,0.00,N/A,2.10
"MBI",0.41,1.95,3.00,1.47B,6.50,11.08,8.13
"MET",0.76,0.89,1.47,59.27B,2.51,54.37,45.62
"MBLX",0.9961,3.9807,0.0000,8.51M,8.0800,0.3038,0.5225
"METR",N/A,N/A,0.00,N/A,0.00,N/A,30.01
"MBVT",2.32,5.61,4.51,368.00M,2.13,53.38,36.33
"MF",N/A,N/A,0,N/A,0,N/A,0
"MCC",N/A,N/A,1.69,N/A,0.00,7.26,7.36
"MFA",0.94,7.73,3.72,2.92B,4.00,7.71,7.48
"MCD",N/A,4.10,2.25,102.14B,2.89,123.24,118.13
"MFB",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MCF",0.98,3.19,0.00,247.06M,2.17,9.85,10.34
"MFLX",N/A,N/A,0.00,N/A,0.00,N/A,21.81
"MCGC",N/A,N/A,0.00,N/A,0.00,N/A,4.30
"MFW",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MCHP",5.53,5.03,1.08,14.04B,7.33,64.53,58.75
"MG",2.68,1.06,3.42,745.97M,1.77,25.81,23.63
"MCHX",1.02,0.87,-1.09,120.17M,7.19,2.83,2.90
"MGAM",N/A,N/A,0,N/A,0,N/A,35
"MCK",3.40,0.17,1.25,32.00B,1.16,142.29,171.09
"MGEE",3.14,4.21,7.09,2.26B,4.63,65.20,56.96
"MCO",N/A,5.23,1.99,18.34B,3.22,96.47,102.62
"MGI",N/A,0.43,1.02,655.18M,1.92,12.24,7.77
"MCP",N/A,N/A,0,N/A,0,0,1
"MGLN",1.65,0.36,-18.32,1.74B,0.98,74.05,61.82
"MCRI",1.94,2.05,1.33,443.23M,5.08,25.19,23.68
"MGM",2.67,1.88,0.72,16.39B,1.70,28.86,25.45
"MCRL",N/A,N/A,0.00,N/A,0.00,N/A,14.32
"MGPI",6.00,2.59,1.90,836.56M,7.79,49.60,39.88
"MCRS",N/A,N/A,0,N/A,0,N/A,68
"MGRC",2.36,2.17,2.37,934.04M,2.90,38.54,32.29
"MHGC",N/A,N/A,0.00,N/A,0.00,2.15,2.15
"MOLX",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MHK",2.58,1.67,1.82,14.80B,0.92,197.00,199.74
"MON",10.19,3.42,2.79,46.24B,1.78,105.50,104.24
"MHLD",1.20,0.55,0.99,1.51B,3.24,17.25,13.88
"MORN",4.86,4.08,1.63,3.22B,0.85,74.70,78.77
"MHO",1.10,0.39,0.83,645.07M,4.58,26.13,21.94
"MOS",1.05,1.39,-1.34,9.73B,6.90,29.56,26.85
"MHP",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MOSY",0.766,3.604,-0.040,22.88M,7.490,0.340,0.557
"MHR",N/A,N/A,0.00,N/A,0.00,N/A,1.08
"MOTR",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MHS",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MOV",1.48,1.23,1.25,694.84M,4.81,30.35,23.18
"MI",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MOVE",N/A,N/A,0,N/A,0,N/A,21
"MIDD",5.67,3.46,1.41,7.71B,4.76,132.58,123.35
"MPAA",2.15,1.28,0.49,503.21M,8.35,26.40,27.61
"MIG",N/A,N/A,0.00,N/A,0.00,8.64,8.39
"MPG",2.14,0.52,33.13,1.49B,0.49,22.40,16.69
"MILL",N/A,N/A,0.000,N/A,0.000,N/A,0.447
"MPR",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MIND",0.58,1.21,-0.11,50.59M,1.45,4.00,3.43
"MPW",0.95,5.80,1.28,3.03B,5.24,12.18,14.32
"MINI",1.78,2.56,1.82,1.35B,20.94,29.75,31.19
"MPWR",8.13,9.11,1.55,3.42B,2.79,83.27,75.20
"MIPS",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MPX",5.56,2.32,2.70,541.96M,1.92,14.15,9.34
"MITI",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MRCY",2.51,4.18,6.45,1.25B,3.65,30.49,25.39
"MJN",N/A,3.49,3.93,13.35B,1.66,71.86,81.37
"MRGE",N/A,N/A,0.00,N/A,0.00,N/A,5.64
"MKC",6.63,2.66,2.78,11.68B,8.94,92.44,98.07
"MRH",N/A,N/A,0,N/A,0,43,38
"MKL",1.45,2.21,2.82,12.54B,1.59,885.64,917.40
"MRK",3.94,4.31,2.41,168.57B,1.91,62.44,60.65
"MKSI",2.59,2.96,1.71,3.22B,10.40,58.65,48.45
"MRLN",1.73,3.55,1.37,263.05M,3.39,22.55,18.17
"MKTG",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MRO",0.83,3.87,1.00,15.68B,2.10,18.59,15.05
"MKTX",13.52,17.33,2.93,6.04B,2.14,162.39,158.10
"MRTN",1.82,1.17,2.37,778.45M,2.26,23.90,21.51
"MLHR",3.88,0.93,0.96,2.14B,3.24,35.55,31.79
"MRVL",1.74,2.98,1.13,7.21B,1.12,14.32,12.13
"MLI",2.59,1.13,0.00,2.32B,2.12,40.32,33.63
"MRX",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MLM",3.37,4.03,1.41,14.13B,2.00,220.39,194.40
"MS",1.15,2.40,1.15,80.21B,1.68,42.71,31.92
"MLNK",1.01,0.18,0.00,80.29M,32.71,1.41,1.38
"MSA",4.60,2.21,1.64,2.57B,3.37,68.74,57.02
"MLR",1.69,0.53,0.00,309.72M,0.10,27.35,22.53
"MSCC",3.65,3.84,0.91,6.40B,5.46,55.49,41.06
"MMC",5.30,2.68,2.03,35.41B,2.53,68.46,66.81
"MSCI",13.71,6.65,1.75,7.55B,3.22,79.90,81.93
"MMI",4.31,1.43,1.10,1.03B,2.91,27.74,26.11
"MSEX",3.15,5.21,0.00,684.79M,4.59,42.21,38.01
"MMM",8.89,3.55,2.44,107.16B,4.03,177.45,174.47
"MSFG",1.71,4.85,2.51,783.96M,3.30,32.65,24.84
"MMR",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MSFT",6.89,5.67,2.32,494.67B,1.77,62.30,56.78
"MMS",4.76,1.47,1.04,3.56B,4.21,54.66,56.28
"MSG",1.67,3.62,-70.64,4.15B,5.92,173.09,173.45
"MMSI",2.38,1.99,1.76,1.16B,4.60,25.95,22.72
"MSI",N/A,2.37,1.07,13.93B,3.65,83.40,73.85
"MNI",0.68,0.11,-0.70,102.94M,27.14,13.94,15.63
"MSL",0.92,2.00,4.95,161.91M,34.94,14.35,10.61
"MNKD",N/A,1.812,0.200,375.53M,23.620,0.615,0.790
"MSM",4.75,1.82,2.55,5.25B,3.05,92.24,75.74
"MNR",2.41,10.42,4.84,1.01B,2.62,14.15,13.61
"MSO",N/A,N/A,0,N/A,0,N/A,6
"MNRO",3.25,1.92,1.48,1.86B,12.46,56.75,59.82
"MSPD",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MNTA",3.25,10.82,0.00,1.08B,6.80,15.35,12.10
"MSSR",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MO",44.46,6.77,2.68,132.27B,1.62,67.04,65.38
"MSTR",4.41,4.44,2.62,2.32B,3.44,200.40,179.76
"MOD",1.90,0.54,1.38,726.23M,4.22,15.20,10.94
"MSW",N/A,N/A,0,N/A,0,N/A,8
"MOG.A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MTB",1.56,4.71,2.58,23.91B,0.00,152.49,122.32
"MOH",1.83,0.19,1.06,3.11B,6.12,54.38,54.22
"MTD",22.12,4.48,2.41,11.05B,7.58,421.96,399.98
"MTG",1.38,3.34,3.57,3.53B,2.24,10.29,7.78
"NBL",1.85,5.55,-5.09,17.31B,3.02,41.16,35.96
"MTH",1.07,0.50,1.03,1.47B,12.84,36.60,35.65
"NBR",1.24,1.84,7.89,4.50B,1.91,15.74,11.36
"MTN",4.84,4.03,1.23,6.47B,1.62,161.64,152.04
"NBS",N/A,N/A,0.00,N/A,0.00,N/A,3.31
"MTOR",N/A,0.35,2.07,1.11B,5.33,12.75,10.22
"NBTB",1.94,4.94,4.60,1.78B,8.25,40.92,32.66
"MTOX",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"NC",3.24,0.74,0.00,637.62M,9.07,94.00,68.97
"MTRN",1.58,0.83,2.47,799.47M,4.97,39.50,29.98
"NCI",1.99,1.36,1.75,1.24B,0.94,26.42,20.14
"MTRX",1.82,0.45,1.81,595.67M,1.92,22.40,18.06
"NCIT",1.63,0.57,3.07,188.80M,4.54,13.95,12.55
"MTSC",2.30,1.61,2.21,929.58M,14.54,56.05,47.84
"NCMI",N/A,2.07,4.52,917.55M,5.75,15.26,14.97
"MTW",1.29,0.24,0.32,821.53M,5.14,5.78,5.12
"NCR",7.54,0.79,0.91,5.09B,1.46,40.86,33.07
"MTX",2.83,1.72,2.27,2.84B,2.86,82.00,67.75
"NCS",4.03,0.68,0.21,1.14B,4.78,16.10,15.89
"MTZ",3.01,0.64,1.57,3.08B,3.41,38.35,28.86
"NCT",1.40,0.69,0.79,272.27M,0.64,4.10,4.56
"MU",1.75,1.70,12.44,21.20B,2.35,20.27,15.98
"NDAQ",1.95,3.13,1.77,11.18B,4.20,68.06,67.22
"MUR",1.12,2.89,0.45,5.66B,6.67,33.20,29.41
"NDN",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MUSA",3.37,0.27,1.09,2.58B,5.74,66.25,71.42
"NDSN",7.57,3.57,1.59,6.54B,8.82,112.49,95.54
"MVC",N/A,N/A,0.00,N/A,0.00,8.61,8.27
"NEE",2.32,3.36,2.74,55.71B,2.87,118.90,123.21
"MVIS",N/A,4.76,-0.23,65.81M,11.91,1.21,1.50
"NEM",1.51,2.10,0.72,16.87B,1.25,31.66,37.81
"MW",N/A,N/A,0,N/A,0,N/A,36
"NEOG",5.73,7.24,3.46,2.39B,7.19,63.40,56.76
"MWA",5.22,1.92,1.83,2.22B,1.20,13.50,12.12
"NEOP",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MWIV",N/A,N/A,0,N/A,0,N/A,173
"NETL",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MWV",N/A,N/A,0.00,N/A,0.00,48.30,49.00
"NEU",10.54,2.48,4.82,5.05B,9.14,424.12,416.32
"MWW",N/A,N/A,0.00,N/A,0.00,3.41,3.18
"NEWP",N/A,N/A,0.00,N/A,0.00,N/A,18.00
"MXIM",5.15,5.01,2.01,11.06B,1.63,38.83,38.95
"NEWS",0.64,5.10,1.17,407.59M,4.62,9.20,9.61
"MXL",4.10,3.47,1.01,1.44B,2.87,21.50,19.93
"NFBK",1.42,8.19,2.39,883.10M,9.33,19.71,16.21
"MXWL",1.43,1.12,-0.27,163.46M,6.94,5.05,5.12
"NFG",3.22,3.38,2.26,4.94B,6.29,57.73,55.51
"MYE",4.44,0.77,10.69,433.87M,3.85,14.65,14.02
"NFLX",21.08,6.52,4.36,53.84B,3.83,124.22,103.69
"MYGN",1.75,1.72,7.03,1.24B,13.51,18.80,23.68
"NFP",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MYL",1.71,1.96,0.88,20.06B,4.14,37.82,41.68
"NFX",9.71,6.27,1.20,8.88B,2.66,45.08,42.94
"MYRG",2.39,0.56,4.56,609.31M,0.89,37.06,29.25
"NGPC",N/A,N/A,0,N/A,0,N/A,0
"N",N/A,N/A,0.00,N/A,0.00,90.34,94.91
"NGS",1.81,5.24,5.88,419.50M,4.36,32.85,24.98
"NABI",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"NHC",1.73,1.26,0.00,1.16B,5.85,76.78,65.86
"NAFC",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"NHI",2.42,12.18,1.93,2.95B,4.25,73.35,75.52
"NANO",2.85,3.02,2.44,633.12M,1.08,24.84,21.27
"NHP",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"NARA",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"NI",1.86,1.66,2.24,7.21B,3.48,22.03,23.96
"NAT",0.98,2.21,4.65,898.35M,6.67,8.99,11.18
"NICK",0.80,1.65,0.00,86.88M,0.37,11.15,10.31
"NATI",3.51,3.15,2.10,3.90B,12.17,30.14,28.36
"NIHD",0.77,0.20,0.00,201.57M,7.04,1.95,2.82
"NATL",N/A,N/A,0.00,N/A,N/A,N/A,N/A
"NILE",25.44,1.00,2.31,474.20M,1.12,40.53,33.33
"NATR",2.00,0.83,0.00,279.43M,8.19,14.95,13.16
"NJR",2.69,1.67,3.50,3.19B,5.26,36.40,34.90
"NAUH",1.34,0.54,0.00,49.77M,2.31,2.07,2.01
"NKE",6.98,2.57,1.82,84.69B,2.83,50.92,54.10
"NAV",N/A,0.28,-6.67,2.42B,8.72,29.35,19.01
"NKSH",1.64,6.73,0.00,309.59M,27.70,43.40,35.48
"NAVG",1.39,1.46,2.98,1.71B,2.05,114.80,95.85
"NKTR",N/A,11.78,1.61,1.98B,4.28,12.90,15.52
"NBIX",10.49,245.84,0.72,3.53B,4.13,42.45,47.96
"NL",2.19,3.44,-2.63,384.77M,3.53,7.65,4.01
"NLC",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"NUVA",4.68,3.70,2.58,3.40B,7.27,66.61,62.92
"NLSN",3.63,2.46,1.90,15.47B,2.63,43.14,50.64
"NVAX",7.61,24.02,0.00,379.67M,6.72,1.40,4.57
"NLY",0.86,21.08,-1.65,10.60B,2.78,10.20,10.56
"NVDA",10.17,8.82,1.43,54.78B,4.78,100.41,64.88
"NMFC",N/A,N/A,0.00,N/A,0.00,13.75,13.52
"NVE",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"NMRX",2.46,2.11,-0.69,156.47M,18.44,7.76,7.67
"NVEC",3.55,13.07,1.08,342.00M,3.87,70.59,59.32
"NNBR",1.52,0.61,0.72,502.56M,11.35,18.20,17.11
"NVLS",0.53,N/A,0.00,32.95M,0.10,2.13,5.58
"NNI",1.08,2.79,-1.86,2.17B,2.52,50.37,39.84
"NVR",4.78,1.10,1.08,6.26B,2.02,1638.60,1660.86
"NNN",2.07,12.01,4.48,6.36B,3.92,42.35,47.94
"NVTL",N/A,N/A,0,N/A,0,N/A,0
"NOC",7.10,1.72,2.21,41.16B,1.72,231.70,222.51
"NWBI",1.61,5.17,7.46,1.85B,11.75,18.49,15.73
"NOG",N/A,1.41,3.21,186.78M,16.11,3.15,3.29
"NWE",1.67,2.20,3.94,2.76B,3.31,56.93,58.44
"NOR",N/A,N/A,0,N/A,0,N/A,5
"NWL",1.95,2.08,1.23,22.05B,3.57,46.18,50.04
"NOV",0.99,1.77,6.02,14.54B,8.02,38.72,34.66
"NWLI",0.64,1.64,0.00,1.14B,2.55,305.52,215.40
"NP",4.13,1.53,1.80,1.47B,2.79,86.80,77.87
"NWN",2.16,2.50,6.84,1.69B,4.53,61.10,60.26
"NPBC",N/A,N/A,0.00,N/A,0.00,N/A,11.79
"NWPX",0.78,0.97,-0.84,158.22M,5.66,16.44,12.63
"NPK",2.24,1.84,0.00,740.31M,16.92,106.15,90.77
"NWSA",0.59,0.82,3.51,6.82B,2.83,11.61,12.66
"NPO",3.66,1.15,-6.70,1.45B,3.11,65.61,53.60
"NWY",1.79,0.17,-1.24,156.74M,0.69,2.50,1.98
"NPSP",N/A,N/A,0,N/A,0,N/A,37
"NX",1.89,0.75,0.80,696.04M,10.95,20.50,18.83
"NPTN",2.35,1.36,1.51,528.63M,2.11,12.60,13.13
"NXST",12.47,1.82,2.88,1.91B,12.15,61.95,53.66
"NR",1.31,1.33,-0.34,639.13M,4.19,7.60,6.63
"NXTM",8.29,4.57,-16.01,1.65B,7.38,25.61,23.29
"NRCI",N/A,N/A,0,N/A,0,N/A,1
"NYB",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"NRF",N/A,N/A,0.00,N/A,0.00,15.13,13.42
"NYMX",N/A,451.79,0.00,139.32M,10.04,3.00,3.12
"NRG",1.28,0.30,0.11,4.05B,3.27,12.30,12.77
"NYT",2.75,1.40,-4.56,2.20B,5.71,13.60,12.36
"NSC",2.51,3.14,1.81,31.22B,1.59,106.67,93.22
"NYX",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"NSIT",2.07,0.27,2.23,1.44B,2.21,41.12,30.52
"O",2.26,13.29,9.99,14.83B,7.14,55.47,63.70
"NSM",1.20,1.68,-0.86,1.77B,15.42,18.18,14.61
"OABC",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"NSP",21.64,0.53,0.59,1.51B,1.52,70.75,72.36
"OAS",1.20,6.10,0.77,3.79B,2.78,15.82,10.59
"NSR",2.09,1.56,-0.45,1.81B,23.86,33.20,24.93
"OB",1.41,1.19,-9.72,1.48B,2.25,15.44,14.31
"NST",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"OC",1.51,1.05,1.02,5.92B,5.60,51.84,52.39
"NSTC",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"OCFC",1.69,5.82,2.42,724.61M,11.78,27.69,20.18
"NTAP",3.61,1.86,0.99,10.12B,3.47,36.45,31.20
"OCLR",4.05,3.36,1.11,1.54B,2.35,9.23,7.23
"NTCT",1.27,2.64,1.15,3.05B,13.91,32.75,27.99
"OCN",0.97,0.45,-1.05,670.78M,3.84,5.17,3.27
"NTGR",2.37,1.39,2.86,1.83B,4.42,55.60,52.63
"OCR",N/A,N/A,0,N/A,0,N/A,87
"NTLS",N/A,N/A,0.00,N/A,0.00,9.26,9.18
"OCZ",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"NTRI",11.60,1.92,2.03,1.03B,7.28,34.40,29.75
"ODC",2.49,1.11,0.00,292.43M,6.78,39.95,36.38
"NTRS",2.30,4.09,1.77,20.08B,1.53,88.46,72.03
"ODFL",4.03,2.42,2.27,7.23B,6.02,87.53,71.02
"NTSP",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ODP",1.35,0.18,0.99,2.58B,1.47,4.74,3.72
"NU",N/A,N/A,0,N/A,0,51,0
"OEH",N/A,N/A,0,N/A,0,N/A,0
"NUAN",2.25,2.24,0.79,4.33B,2.82,15.14,15.23
"OFC",2.31,4.95,-59.98,2.89B,1.72,30.21,28.36
"NUE",2.50,1.23,1.11,19.28B,2.27,60.65,52.26
"OFG",0.79,2.17,1.69,592.83M,8.61,13.45,10.54
"NUS",3.28,1.22,2.29,2.74B,4.53,50.27,54.41
"OFIX",2.28,1.52,1.41,619.81M,3.68,34.56,42.19
"NUTR",1.82,1.34,0.00,318.46M,4.60,34.00,27.45
"OFLX",10.47,5.59,0.00,535.93M,5.65,52.34,38.59
"OGE",1.95,3.09,4.77,6.74B,5.03,33.69,31.40
"ORRF",1.40,3.62,0.00,194.24M,5.07,23.55,20.04
"OGXI",0.616,1.356,0.000,14.29M,1.610,0.501,0.670
"OSG",0.19,0.30,0.00,263.23M,1.26,3.86,9.94
"OHI",1.55,6.74,1.09,6.13B,6.47,30.28,33.31
"OSIR",2.14,1.97,0.00,177.43M,11.31,4.95,5.11
"OI",7.15,0.43,0.77,2.90B,3.72,17.67,18.29
"OSIS",2.62,1.69,1.53,1.44B,2.61,75.58,64.75
"OII",1.95,1.22,-1.00,3.04B,4.11,31.20,27.92
"OSK",2.49,0.79,1.51,4.99B,3.71,66.53,54.90
"OIS",1.58,2.54,2.60,1.92B,8.77,37.50,32.06
"OSTK",2.82,0.26,-1.74,475.93M,16.18,17.95,16.12
"OKE",57.39,1.50,6.79,12.23B,6.47,58.42,48.63
"OSUR",2.90,4.10,1.67,502.13M,2.23,9.20,7.67
"OKSB",1.88,5.93,3.24,538.07M,8.02,28.55,19.24
"OTTR",2.47,2.04,4.36,1.62B,8.08,41.30,34.83
"OLN",1.80,0.77,-12.85,4.24B,5.38,25.42,22.58
"OUTD",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"OLP",1.56,6.45,0.00,450.34M,2.64,24.96,24.18
"OVTI",N/A,N/A,0.00,N/A,0.00,N/A,27.16
"OMC",8.75,1.33,2.67,20.26B,9.68,86.18,83.45
"OWW",N/A,N/A,0,N/A,0,N/A,11
"OMCL",2.89,1.90,1.33,1.25B,6.73,33.80,35.56
"OXM",2.75,1.00,1.71,1.02B,5.80,60.59,63.72
"OME",1.69,1.44,1.49,557.56M,2.14,24.95,22.79
"OXPS",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"OMEX",N/A,3.13,0.00,25.53M,34.57,3.29,3.35
"OXY",2.52,5.55,-0.53,55.38B,1.95,73.44,73.43
"OMG",N/A,N/A,0,N/A,0,N/A,33
"OYOG",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"OMI",2.18,0.22,6.78,2.15B,8.56,34.93,34.80
"OZRK",2.28,10.55,1.72,6.37B,9.47,51.88,39.86
"OMN",3.41,0.58,0.78,437.72M,2.52,9.85,8.66
"PACB",3.71,3.61,-0.15,375.22M,16.03,3.95,8.24
"OMPI",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"PACR",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"OMX",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"PACW",1.43,6.43,1.86,6.44B,4.23,53.82,43.52
"ONB",1.31,3.94,2.18,2.42B,6.56,17.80,14.22
"PAET",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ONE",N/A,N/A,0.00,N/A,0.00,5.15,4.02
"PAG",2.57,0.22,1.67,4.51B,8.10,52.78,43.20
"ONNN",N/A,N/A,0,N/A,0,N/A,10
"PANL",0.83,0.42,0.00,90.05M,0.54,2.64,2.58
